# Generated by .omo/evidence/task-r3-opencode-inventory-generator.py
# Scope: case-sensitive lowercase `opencode` in crates/*/src/**/*
# Source snapshot SHA-256: 7b1e580cc588eeb01d59c40c68a264f24b8d01d3db3600d67456e41c7a5efa5a
# Total occurrences: 852
# Classified occurrences: 852
# Unclassified occurrences: 0
# historical-citation: 55
# plugin-abi: 69
# unclassified: 0
# upstream-artifact-reference: 728
# zuno-owned-stale-identity: 0
path	line	column	class	reason	source
crates/oc-tools/src/websearch/gating.rs	35	39	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	pub const HOSTED_PROVIDER_ID: &str = "opencode";
crates/oc-tools/src/websearch/gating.rs	39	23	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// Oracle: `packages/opencode/src/tool/websearch.ts:34`. Only `exa` and `parallel`
crates/oc-tools/src/websearch/gating.rs	57	37	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// **Enables Exa only.** `packages/opencode/src/effect/runtime-flags.ts:31-39`
crates/oc-tools/src/websearch/gating.rs	70	23	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// Oracle: `packages/opencode/src/tool/websearch.ts:58-62`.
crates/oc-tools/src/websearch/gating.rs	94	53	upstream-artifact-reference	explicit upstream implementation or oracle reference	    /// Oracle: `webSearchProviderLabel` (`packages/opencode/src/tool/websearch.ts:43-47`).
crates/oc-tools/src/websearch/gating.rs	190	16	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// (`packages/opencode/src/tool/registry.ts:58-60`):
crates/oc-tools/src/websearch/gating.rs	193	34	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	/// providerID === ProviderV2.ID.opencode || flags.exa || flags.parallel
crates/oc-tools/src/websearch/gating.rs	197	15	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	/// A hosted-`opencode` session gets search with no flags; every other model provider
crates/oc-tools/src/websearch/gating.rs	206	23	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// Oracle: `packages/opencode/src/tool/websearch.ts:33-41` — env override, then the
crates/oc-tools/src/websearch/gating.rs	355	37	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	        assert!(web_search_enabled("opencode", &SearchConfig::default()));
crates/oc-tools/src/websearch/mod.rs	13	16	upstream-artifact-reference	explicit upstream implementation or oracle reference	//! (`packages/opencode/src/tool/registry.ts:218`, `search: Tool.init(websearch)`) while
crates/oc-tools/src/websearch/mod.rs	53	15	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// `packages/opencode/src/tool/websearch.txt`.
crates/oc-tools/src/websearch/mod.rs	350	23	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// Oracle: `packages/opencode/src/tool/websearch.ts:57-62` — Parallel takes a bearer
crates/oc-tools/src/websearch/mod.rs	371	14	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// Oracle: `opencode/${InstallationVersion}`. The version is this crate's, which is
crates/oc-tools/src/websearch/mod.rs	374	14	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	    format!("opencode/{}", env!("CARGO_PKG_VERSION"))
crates/oc-tools/src/websearch/mod.rs	507	43	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	        assert!(headers[0].1.starts_with("opencode/"), "{:?}", headers[0].1);
crates/oc-tui/src/attention.rs	23	66	upstream-artifact-reference	explicit upstream implementation or oracle reference	//! Upstream's built-in pack is six `.mp3` files imported from `@opencode-ai/ui`
crates/oc-tui/src/attention.rs	34	7	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	//! (`opencode.default`) and is **empty**. Out of the box the audio half of every
crates/oc-tui/src/attention.rs	52	36	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	//!       "permission": "~/.config/opencode/sounds/permission.mp3",
crates/oc-tui/src/attention.rs	53	30	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	//!       "done": "~/.config/opencode/sounds/done.mp3"
crates/oc-tui/src/attention.rs	103	34	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	pub const DEFAULT_TITLE: &str = "opencode";
crates/oc-tui/src/attention.rs	106	36	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	pub const DEFAULT_PACK_ID: &str = "opencode.default";
crates/oc-tui/src/attention.rs	540	33	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	/// Registered so `sound_pack: "opencode.default"` resolves to *something* and the
crates/oc-tui/src/attention_tests.rs	400	23	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	        "sound pack \"opencode.default\" has no done sound and none is configured under `attention.sounds.done`; notifying without audio"
crates/oc-tui/src/attention_tests.rs	440	74	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	        "no sound pack named \"acme.chimes\" is registered (available: \"opencode.default\"); falling back to \"opencode.default\""
crates/oc-tui/src/attention_tests.rs	440	113	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	        "no sound pack named \"acme.chimes\" is registered (available: \"opencode.default\"); falling back to \"opencode.default\""
crates/oc-tui/src/attention_tests.rs	915	30	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	    assert!(notifier.notify("opencode", "Session done"));
crates/oc-tui/src/attention_tests.rs	917	44	upstream-artifact-reference	explicit upstream command, config, protocol, provider, database, or fixture identifier	    assert_eq!(written, "\u{1b}]777;notify;opencode;Session done\u{1b}\\");
crates/oc-tui/src/attention_tests.rs	1046	66	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	    // The standing constraint stated as a guard: the excluded `@opencode-ai/ui`
crates/oc-tui/src/config.rs	8	16	upstream-artifact-reference	explicit upstream implementation or oracle reference	//! (`packages/opencode/src/config/tui.ts:27,196-206`). Modelling them in
crates/oc-tui/src/config.rs	408	15	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// `packages/opencode/src/config/tui.ts:216` as `process.platform !== "win32"`.
crates/oc-tui/src/config_tests.rs	9	31	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	          "$schema": "https://opencode.ai/tui.json",
crates/oc-tui/src/config_tests.rs	23	23	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	        Some("https://opencode.ai/tui.json")
crates/oc-tui/src/config_tests.rs	84	24	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	        r#"{ "theme": "opencode", "attention": { "enabled": true },
crates/oc-tui/src/config_tests.rs	90	38	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	    assert_eq!(config.theme(), Some("opencode"));
crates/oc-tui/src/keybind.rs	1225	19	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	        command: "opencode.status",
crates/oc-tui/src/keybind.rs	1233	19	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	        command: "opencode.debug",
crates/oc-tui/src/lib.rs	5	7	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	//! `@opencode-ai/ui` package and no licence can be stated for them; that module's
crates/oc-tui/src/snapshots/oc_tui__theme__tests__opencode.snap	5	2	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	"opencode                  " fg=#eeeeee bg=#0a0a0a mod=BOLD
crates/oc-tui/src/theme.rs	25	6	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	//! `opencode`; here it would abort the frame. So resolution is total: every failure
crates/oc-tui/src/theme.rs	26	56	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	//! yields the corresponding colour from the built-in `opencode` theme plus a
crates/oc-tui/src/theme.rs	56	6	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	/// `opencode`.
crates/oc-tui/src/theme.rs	57	34	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	pub const DEFAULT_THEME: &str = "opencode";
crates/oc-tui/src/theme.rs	809	7	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	    ("opencode", include_str!("../assets/themes/opencode.json")),
crates/oc-tui/src/theme.rs	809	49	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	    ("opencode", include_str!("../assets/themes/opencode.json")),
crates/oc-tui/src/theme_tests.rs	378	22	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            "theme \"opencode\": no theme named \"system\" in any layer; falling back to the built-in \"opencode\" theme"
crates/oc-tui/src/theme_tests.rs	378	105	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            "theme \"opencode\": no theme named \"system\" in any layer; falling back to the built-in \"opencode\" theme"
crates/oc-tui/src/theme_tests.rs	476	93	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            "theme \"gappy\": missing color key \"primary\"; falling back to the built-in \"opencode\" theme's value for \"primary\""
crates/oc-tui/src/theme_tests.rs	833	19	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	    for name in ["opencode", "dracula", "nord", "github"] {
crates/oc-watch/src/flags.rs	18	49	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	//! [`oc_paths::Env::flag`]. See `.omo/notepads/opencode-rust/issues.md` for the
crates/oc-watch/src/ignore.rs	28	20	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	//! `.omo/notepads/opencode-rust/issues.md`.
crates/oc-watch/src/ignore.rs	64	57	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	//! measured during todo 41, recorded in `.omo/notepads/opencode-rust/learnings.md`.
crates/oc-watch/src/lib.rs	573	32	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	/// Recorded in `.omo/notepads/opencode-rust/issues.md`.
